Time,Close,Cum_Return,Volume,Value,symbol,period,limit,maker_fr,taker_fr,Recomandation,Buy,Sell,Neutral
2024-09-29 22:15:00,0.5471,0.9967207141555845,175.80362254,96.393963100874,IRONUSDT,15min,48,0.003,0.003,BUY,14,2,10
2024-09-29 22:15:00,7.8473e-06,0.9105075070197014,3616963.52300209,28.301183160791677,GLIZZYUSDT,15min,48,0.003,0.003,,,,
2024-09-29 22:15:00,1.6176,0.9917841814837521,17.18,27.744414,BONDUSDT,15min,48,0.003,0.003,BUY,12,4,10
2024-09-29 22:15:00,0.11537,0.9814630494517177,161.99606533,18.74467080320529,AITECHUSDT,15min,48,0.003,0.003,STRONG_SELL,1,16,9
2024-09-29 22:15:00,6.0454,1.0358452417669033,8.61,52.108761,TIAUSDT,15min,48,0.002,0.002,NEUTRAL,8,9,9
2024-09-29 22:15:00,17.3364,1.0076256015623177,21.11826104,366.919781386426,NMRUSDT,15min,48,0.003,0.003,BUY,10,6,10
2024-09-29 22:15:00,0.042098,1.0182864883169662,863.0,36.445862,ROUTEUSDT,15min,48,0.003,0.003,BUY,13,4,9
2024-09-29 22:15:00,0.004263,1.1618969746524934,257552.18133227,1146.854639770779,NINJAUSDT,15min,48,0.003,0.003,BUY,12,5,9
2024-09-29 22:15:00,35.22,1.0025619128949617,0.856,30.15738,KWENTAUSDT,15min,48,0.003,0.003,BUY,10,6,10
2024-09-29 22:15:00,0.01397,0.9995706926159131,4650.18599775,65.30936796147373,GSTUSDT,15min,48,0.003,0.003,BUY,14,2,10
2024-09-29 22:15:00,0.01625,1.0040160642570286,1735.0,28.134041,FLRUSDT,15min,48,0.003,0.003,SELL,2,14,10
2024-09-29 22:15:00,5.3417,1.0012746255787364,8.66,46.3004745,RUNEUSDT,15min,48,0.002,0.002,NEUTRAL,8,10,8
2024-09-29 22:15:00,0.016808,1.0021464345337465,1609.0,27.06973,RJVUSDT,15min,48,0.003,0.003,SELL,5,12,9
2024-09-29 22:15:00,0.0006524,0.9876617969873595,85400.0,55.756819,ROCKYUSDT,15min,48,0.003,0.003,BUY,12,4,10
2024-09-29 22:15:00,0.00776,1.1914632273913712,59577.35460694,466.84706509633514,SUNWUKONGUSDT,15min,48,0.003,0.003,BUY,15,3,8
2024-09-29 22:15:00,0.176819,0.9955183965318248,172.55654648,30.4088909516352,HERBUSDT,15min,48,0.003,0.003,SELL,1,15,10
2024-09-29 22:15:00,0.007956,0.9996230682246512,8530.0,67.99646,SPSUSDT,15min,48,0.003,0.003,STRONG_SELL,0,15,11
2024-09-29 22:15:00,0.003199,0.9785867237687366,12206.53109214,38.98151712155009,CAPSUSDT,15min,48,0.003,0.003,SELL,4,13,9
2024-09-29 22:15:00,0.20598,0.9927990977182679,86.6,17.84108605,GODSUSDT,15min,48,0.003,0.003,SELL,2,16,8
2024-09-29 22:15:00,4.0468,1.1497244161600098,115.54684269,465.781721834329,ETHWUSDT,15min,48,0.003,0.003,BUY,14,2,10
2024-09-29 22:15:00,0.341977,1.0115956776519934,177.81692238,60.98920528874796,FIDAUSDT,15min,48,0.003,0.003,NEUTRAL,7,11,8
2024-09-29 22:15:00,8.3813,1.00939385545506,9.67136448,81.06655723753,XELUSDT,15min,48,0.003,0.003,NEUTRAL,7,9,10
2024-09-29 22:15:00,0.129948,1.1256074215873952,695.36571522,90.8136232900406,PROPSUSDT,15min,48,0.003,0.003,BUY,13,5,8
2024-09-29 22:15:00,4.552,1.031170714026821,8.64,39.359756,WINGUSDT,15min,48,0.003,0.003,SELL,5,12,9
2024-09-29 22:15:00,29.1292,1.017478902364053,17.71282095,515.32830130952,AVAXUSDT,15min,48,0.002,0.002,BUY,15,2,9
2024-09-29 22:15:00,1.0663,1.012822948328268,19.32943,20.586699667164,ITAUSDT,15min,48,0.003,0.003,SELL,5,12,9
2024-09-29 22:15:00,5.1001e-06,0.9347861947616336,8650000.0,44.1250235,PLANETUSDT,15min,48,0.003,0.003,SELL,4,15,7
2024-09-29 22:15:00,1.94337e-05,0.9882229104056377,6977288960.134984,135387.1403385726,SHIBUSDT,15min,48,0.002,0.002,SELL,2,14,10
2024-09-29 22:15:00,1.6015e-08,1.0109203383411187,3067426492.0,49.11818409113545,TROLLUSDT,15min,48,0.003,0.003,BUY,13,1,12
2024-09-29 22:15:00,0.150947,1.0091321758779523,217.45710968,32.823158828987,NEXTUSDT,15min,48,0.003,0.003,NEUTRAL,8,9,9
2024-09-29 22:15:00,0.4307,1.0230403800475059,85.6,36.91487,THLUSDT,15min,48,0.003,0.003,BUY,13,3,10
2024-09-29 22:15:00,0.069926,1.0183793545380406,913.39029687,63.80968587974478,TFUELUSDT,15min,48,0.003,0.003,STRONG_BUY,17,1,8
2024-09-29 22:15:00,0.00045501,0.9989461898175587,85400.0,38.873599,VSYSUSDT,15min,48,0.003,0.003,SELL,5,13,8
2024-09-29 22:15:00,354.29,1.0201854411425944,0.08585,30.3928205,BCHUSDT,15min,48,0.002,0.002,BUY,13,4,9
2024-09-29 22:15:00,6.745e-05,1.0478483765729385,2219074.09767571,149.6393546714317,SMURFCATUSDT,15min,48,0.003,0.003,BUY,14,4,8
2024-09-29 22:15:00,1.2442,1.0304787145933416,17.36,21.633109,FIROUSDT,15min,48,0.003,0.003,NEUTRAL,10,7,9
2024-09-29 22:15:00,0.197422,1.0197312011239557,182.16587281,35.96153464619156,IXTUSDT,15min,48,0.003,0.003,BUY,14,5,7
2024-09-29 22:15:00,0.4272,1.0264296011532923,86.15,36.858965,AEVOUSDT,15min,48,0.003,0.003,BUY,13,4,9
2024-09-29 22:15:00,0.023945,1.0178100824619571,1982.6295,47.4828628415,VITEUSDT,15min,48,0.003,0.003,BUY,14,2,10
2024-09-29 22:15:00,0.3571,1.0252655756531726,162.24987437,57.892055074712,FISUSDT,15min,48,0.003,0.003,BUY,14,2,10
2024-09-29 22:15:00,0.006089,0.9963999345442647,346168.87614418,2110.068357258073,TURBOUSDT,15min,48,0.003,0.003,SELL,5,11,10
2024-09-29 22:15:00,0.110331,0.9872578408124918,194.78771086,21.5785876863571,AERGOUSDT,15min,48,0.003,0.003,NEUTRAL,9,10,7
2024-09-29 22:15:00,0.006946,1.0065207940878131,1703.0,11.827618,ROCKYSOLUSDT,15min,48,0.003,0.003,STRONG_SELL,0,18,8
2024-09-29 22:15:00,1643.58,0.9952043596730245,0.01703,28.0164371,MKRUSDT,15min,48,0.002,0.002,SELL,6,14,6
2024-09-29 22:15:00,14.88,1.0226522982186057,1.8248654,27.19366978962,LPTUSDT,15min,48,0.002,0.002,NEUTRAL,10,8,8
2024-09-29 22:15:00,0.00046898,0.9201640277042009,85150.0,39.9243895,WATUSDT,15min,48,0.003,0.003,,,,
2024-09-29 22:15:00,0.4576,0.9744463373083471,96.51236793,44.15970719687,CUBEUSDT,15min,48,0.003,0.003,SELL,1,15,10
2024-09-29 22:15:00,0.198338,0.9849040113617179,85.1,16.8836695,MATHUSDT,15min,48,0.003,0.003,SELL,5,11,10
2024-09-29 22:15:00,0.00017467,0.9677544462297083,204724.02459615,35.79227542485897,LITHUSDT,15min,48,0.003,0.003,NEUTRAL,7,10,9
2024-09-29 22:15:00,0.007404,1.0332123918504048,10844.26918134,80.09701438170549,SPAUSDT,15min,48,0.003,0.003,BUY,13,3,10
2024-09-29 22:15:00,0.3779,1.0424827586206897,86.55,32.633145,SLNUSDT,15min,48,0.003,0.003,BUY,12,4,10
2024-09-29 22:15:00,5.54e-06,1.018382352941177,9177168.50209123,50.60600687162724,LUMBERUSDT,15min,48,0.003,0.003,NEUTRAL,8,8,10
2024-09-29 22:15:00,0.00122771,0.9832456372183912,78977.91093095,96.92354997979768,HOBBESUSDT,15min,48,0.003,0.003,BUY,10,6,10
2024-09-29 22:15:00,1.9497e-06,0.999282456050434,17220000.0,33.627213,CULTUSDT,15min,48,0.003,0.003,STRONG_SELL,1,15,10
2024-09-29 22:15:00,0.112945,1.03653500238611,862.0,97.216378,GPTUSDT,15min,48,0.003,0.003,BUY,15,3,8
2024-09-29 22:15:00,0.148125,1.0472786662707334,39529.70159253,5842.209336266038,ZKUSDT,15min,48,0.002,0.002,BUY,14,2,10
2024-09-29 22:15:00,0.180961,1.0088811828196784,171.9,31.1058714,ALEPHUSDT,15min,48,0.003,0.003,BUY,13,3,10
2024-09-29 22:15:00,0.057349,1.03322223223133,855.0,49.022106,HOPRUSDT,15min,48,0.003,0.003,BUY,14,2,10
2024-09-29 22:15:00,0.00165833,0.9955156681474362,26513.857213,43.99792249102682,ACSUSDT,15min,48,0.003,0.003,NEUTRAL,7,9,10
2024-09-29 22:15:00,0.004849,1.0140108741112508,8035.0,38.932835,SKYAUSDT,15min,48,0.003,0.003,BUY,15,1,10
2024-09-29 22:15:00,0.2507,1.145271813613523,85.1,21.32948,MYTHUSDT,15min,48,0.003,0.003,BUY,13,3,10
2024-09-29 22:15:00,10.8977,1.0132399840078838,1.712,18.6466935,NEOUSDT,15min,48,0.002,0.002,SELL,6,11,9
2024-09-29 22:15:00,0.001931,0.9752525252525251,29245.51910597,57.35148058035099,DOCKUSDT,15min,48,0.003,0.003,STRONG_SELL,1,17,8
2024-09-29 22:15:00,0.237338,1.029406917131481,84.65,20.0873398,POWRUSDT,15min,48,0.003,0.003,BUY,11,5,10
2024-09-29 22:15:00,0.00106755,1.066984498215946,181815.9491847,193.84149254041765,XNAUSDT,15min,48,0.003,0.003,BUY,14,5,7
2024-09-29 22:15:00,0.22979,1.036266392481555,85.9,19.7054894,PIVXUSDT,15min,48,0.003,0.003,STRONG_BUY,17,0,9
2024-09-29 22:15:00,0.102658,1.020650023364254,856.08895498,87.88171181765198,PRQUSDT,15min,48,0.003,0.003,BUY,12,4,10
2024-09-29 22:15:00,1.1553,1.011646234676007,57.78912264,66.798844452841,TRIBLUSDT,15min,48,0.003,0.003,BUY,14,5,7
2024-09-29 22:15:00,0.3931,1.0943763919821823,1062.74733518,415.760105814203,ENAUSDT,15min,48,0.003,0.003,STRONG_BUY,16,1,9
2024-09-29 22:15:00,0.336468,1.1322674760989762,151.21502602,51.14820108107088,DEAIUSDT,15min,48,0.003,0.003,BUY,15,2,9
2024-09-29 22:15:00,0.104993,1.0102669206935708,407.51691446,42.60668991217594,XPLAUSDT,15min,48,0.003,0.003,BUY,10,6,10
2024-09-29 22:15:00,0.019035,1.029531072529612,4721.36312354,89.98215910294917,RVNUSDT,15min,48,0.002,0.002,BUY,15,2,9
2024-09-29 22:15:00,0.00361523,1.0085111249972099,8585.0,30.97838035,TTUSDT,15min,48,0.003,0.003,SELL,1,15,10
2024-09-29 22:15:00,0.04672,1.013273184696799,912.33683485,42.61801472324079,MMSSUSDT,15min,48,0.003,0.003,BUY,12,5,9
2024-09-29 22:15:00,0.00106056,1.022926532856219,85900.0,91.0606105,NATIXUSDT,15min,48,0.003,0.003,BUY,14,2,10
2024-09-29 22:15:00,0.017328,0.9936919371487559,1722.0,29.805276,MINUSDT,15min,48,0.003,0.003,NEUTRAL,8,9,9
2024-09-29 22:15:00,1053.15,1.0209690553745927,0.0857,90.360551,GRAILUSDT,15min,48,0.003,0.003,SELL,5,14,7
2024-09-29 22:15:00,0.07917,1.2303412693479205,3287.06579049,263.29645693042187,RETARDIOUSDT,15min,48,0.003,0.003,SELL,6,11,9
2024-09-29 22:15:00,1.5548e-06,1.0058873002523128,19156692.41182938,29.807460005410572,BUILDUSDT,15min,48,0.003,0.003,BUY,15,1,10
2024-09-29 22:15:00,1.0288,0.9671899971796557,17.19,17.687344,PNPUSDT,15min,48,0.003,0.003,SELL,7,13,6
2024-09-29 22:15:00,0.009777,1.0063818836850227,27683.99234364,269.5157345126072,FOXYUSDT,15min,48,0.003,0.003,BUY,15,2,9
2024-09-29 22:15:00,0.02694,1.0248021911138165,1272.86216812,34.31374212067822,EXFIUSDT,15min,48,0.003,0.003,NEUTRAL,9,8,9
2024-09-29 22:15:00,0.2398,1.0139534883720933,85.9,20.5673,DECHATUSDT,15min,48,0.003,0.003,STRONG_BUY,16,0,10
2024-09-29 22:15:00,0.5291,1.0062761506276148,97.43186825,51.374310984816,WHALEUSDT,15min,48,0.003,0.003,BUY,15,3,8
2024-09-29 22:15:00,1.764e-05,0.9794558578567462,1828956.65279053,32.23204222307114,BEERUSDT,15min,48,0.003,0.003,NEUTRAL,8,8,10
2024-09-29 22:15:00,1.5802e-06,1.0089388328438256,23530407.7993197,37.178944046922425,COQUSDT,15min,48,0.003,0.003,SELL,6,11,9
2024-09-29 22:15:00,0.060296,1.0112027906352719,1236.5,74.69866,PSTAKEUSDT,15min,48,0.003,0.003,BUY,15,2,9
2024-09-29 22:15:00,0.00035143,1.0072802315916192,136370.46610845,47.71507264906079,RELUSDT,15min,48,0.003,0.003,STRONG_BUY,17,0,9
2024-09-29 22:15:00,0.00061066,1.0550631489832236,89027.84512228,54.35240455701384,OLTUSDT,15min,48,0.003,0.003,BUY,13,3,10
2024-09-29 22:15:00,0.009613,1.0008328995314937,8166.46652938,78.59364147710568,MXMUSDT,15min,48,0.003,0.003,STRONG_SELL,0,16,10
2024-09-29 22:15:00,0.00077269,0.9602212004473719,86150.0,66.586286,BITCIUSDT,15min,48,0.003,0.003,STRONG_SELL,2,16,8
2024-09-29 22:15:00,0.120091,1.137451576544578,1336.12959226,162.64649251702687,HMNDUSDT,15min,48,0.003,0.003,STRONG_BUY,16,0,10
2024-09-29 22:15:00,0.021077,1.0031412117462284,859.5,18.1138125,SUNUSDT,15min,48,0.003,0.003,SELL,1,15,10
2024-09-29 22:15:00,0.002946,1.0236275191104933,9694.93743557,28.53475859174905,EQXUSDT,15min,48,0.003,0.003,NEUTRAL,9,7,10
2024-09-29 22:15:00,0.005743,0.9631058192185138,488350.2640986,2810.189812631416,HMSTRUSDT,15min,48,0.003,0.003,SELL,6,11,9
2024-09-29 22:15:00,0.007683,1.0360032362459544,16097.58887316,124.10240142394196,SAMOUSDT,15min,48,0.003,0.003,BUY,11,5,10
2024-09-29 22:15:00,0.070305,1.0435189170736054,858.5,60.4172605,SQRUSDT,15min,48,0.003,0.003,BUY,13,5,8
2024-09-29 22:15:00,1.3097,0.9955910300266057,17.11,22.30584,ANYONEUSDT,15min,48,0.003,0.003,SELL,3,13,10
2024-09-29 22:15:00,44.06,1.0279981334577701,1.48998803,65.7706390227,ILVUSDT,15min,48,0.003,0.003,BUY,15,2,9
2024-09-29 22:15:00,0.3159,1.0296610169491527,86.15,27.205965,DOODOOUSDT,15min,48,0.003,0.003,BUY,12,5,9
2024-09-29 22:15:00,0.130975,1.0441246811224492,171.17593039,22.42435796074195,LTOUSDT,15min,48,0.003,0.003,BUY,13,4,9
2024-09-29 22:15:00,0.020546,1.054452142673851,1711.0,35.20431,LAIUSDT,15min,48,0.003,0.003,BUY,10,7,9
2024-09-29 22:30:00,0.071356,1.0223215564915895,0.0,0.0,NIBIUSDT,15min,48,0.003,0.003,NEUTRAL,12,8,6
2024-09-29 22:30:00,0.8646,0.9601332593003891,0.0,0.0,SUSHIUSDT,15min,48,0.002,0.002,SELL,5,13,8
2024-09-29 22:30:00,53.51,1.0188499619192688,0.0,0.0,AIUSUSDT,15min,48,0.003,0.003,NEUTRAL,7,9,10
2024-09-29 22:30:00,5.314e-05,0.9639035008162523,0.0,0.0,TYBGUSDT,15min,48,0.003,0.003,SELL,4,12,10
2024-09-29 22:30:00,0.000904,0.8995024875621886,0.0,0.0,DMTCUSDT,15min,48,0.003,0.003,SELL,2,14,10
2024-09-29 22:30:00,4.0882e-08,1.0573933735095573,0.0,0.0,BLACKDRAGONUSDT,15min,48,0.003,0.003,BUY,13,3,10
2024-09-29 22:30:00,0.319589,1.0023554281484648,0.0,0.0,SUNDOGUSDT,15min,48,0.003,0.003,SELL,1,15,10
2024-09-29 22:30:00,0.013475,1.0063480209111277,0.0,0.0,MFERUSDT,15min,48,0.003,0.003,BUY,13,5,8
2024-09-29 22:30:00,0.2852,1.02002861230329,0.0,0.0,BZZUSDT,15min,48,0.003,0.003,STRONG_BUY,16,1,9
2024-09-29 22:30:00,0.191275,1.047238662556736,11.8,2.257045,GRTUSDT,15min,48,0.002,0.002,BUY,14,2,10
2024-09-29 22:30:00,0.7088,1.0188299554405633,0.0,0.0,PERPUSDT,15min,48,0.003,0.003,NEUTRAL,10,8,8
2024-09-29 22:30:00,0.00011673,0.9946319018404913,0.0,0.0,HOPPYUSDT,15min,48,0.003,0.003,SELL,1,15,10
2024-09-29 22:30:00,0.007723,1.0324866310160432,0.0,0.0,SGBUSDT,15min,48,0.003,0.003,BUY,13,4,9
2024-09-29 22:30:00,0.006386,1.0409127954360236,0.0,0.0,PUNDUUSDT,15min,48,0.003,0.003,BUY,14,6,6
2024-09-29 22:30:00,0.633445,0.9880749972702739,0.0,0.0,MOBUSDT,15min,48,0.003,0.003,BUY,12,6,8
2024-09-29 22:30:00,3.63e-05,0.9816116819902653,0.0,0.0,BOBUSDT,15min,48,0.003,0.003,NEUTRAL,8,8,10
2024-09-29 22:30:00,0.144361,1.0137568292580157,0.0,0.0,MONUSDT,15min,48,0.003,0.003,BUY,12,6,8
2024-09-29 22:30:00,2.1859e-06,0.9932748670877454,0.0,0.0,QUBICUSDT,15min,48,0.003,0.003,SELL,2,15,9
2024-09-29 22:30:00,0.009741,1.0232142857142859,0.0,0.0,QKCUSDT,15min,48,0.003,0.003,NEUTRAL,9,8,9
2024-09-29 22:30:00,0.6158,1.013662551440329,0.0,0.0,FLOWUSDT,15min,48,0.002,0.002,BUY,13,4,9
2024-09-29 22:30:00,0.050141,0.9915363167157748,0.0,0.0,BLOCKUSDT,15min,48,0.003,0.003,SELL,2,15,9
2024-09-29 22:30:00,0.024198,1.166956018518519,0.0,0.0,USTCUSDT,15min,48,0.003,0.003,STRONG_BUY,17,1,8
2024-09-29 22:30:00,2.6697,1.0199816611904944,0.0,0.0,QTUMUSDT,15min,48,0.003,0.003,NEUTRAL,8,9,9
2024-09-29 22:30:00,0.117696,1.0186513878190426,0.0,0.0,MOCAUSDT,15min,48,0.003,0.003,BUY,14,3,9
2024-09-29 22:30:00,0.00022072,0.92370788867964,0.0,0.0,RACAUSDT,15min,48,0.003,0.003,SELL,4,13,9
2024-09-29 22:30:00,0.00230043,1.0503191460218608,0.0,0.0,LEVERUSDT,15min,48,0.003,0.003,BUY,12,4,10
2024-09-29 22:30:00,0.00055735,0.989841405153889,0.0,0.0,JPEGUSDT,15min,48,0.003,0.003,SELL,3,13,10
2024-09-29 22:30:00,0.00160461,1.019998092998125,0.0,0.0,HLGUSDT,15min,48,0.003,0.003,BUY,14,2,10
2024-09-29 22:30:00,0.020928,1.0358344882201547,0.0,0.0,ACHUSDT,15min,48,0.003,0.003,BUY,14,3,9
2024-09-29 22:30:00,0.029484,1.0089313212195874,0.0,0.0,BCUTUSDT,15min,48,0.003,0.003,BUY,12,5,9
2024-09-29 22:30:00,0.00062858,1.0256334948684056,0.0,0.0,SPELLUSDT,15min,48,0.003,0.003,BUY,11,6,9
2024-09-29 22:30:00,0.010602,1.0500148558977918,0.0,0.0,RBXUSDT,15min,48,0.003,0.003,BUY,15,3,8
2024-09-29 22:30:00,2.5245,0.9981417048869207,0.0,0.0,KERNUSDT,15min,48,0.003,0.003,STRONG_SELL,1,16,9
2024-09-29 22:30:00,0.013935,1.01374945438673,114.0,1.58859,HECUSDT,15min,48,0.003,0.003,BUY,12,6,8
2024-09-29 22:30:00,0.059517,1.0035239765293045,0.0,0.0,XPETUSDT,15min,48,0.003,0.003,BUY,15,1,10
2024-09-29 22:30:00,0.006758,1.2916666666666656,0.0,0.0,USEDCARUSDT,15min,48,0.003,0.003,STRONG_BUY,17,0,9
2024-09-29 22:30:00,0.00099799,1.0686719636776387,0.0,0.0,DENTUSDT,15min,48,0.003,0.003,BUY,15,1,10
2024-09-29 22:30:00,1.3697,1.00388449135151,0.0,0.0,FLIPUSDT,15min,48,0.003,0.003,BUY,10,6,10
2024-09-29 22:30:00,1.603e-05,0.956443914081146,119000.0,1.90757,EPXUSDT,15min,48,0.003,0.003,NEUTRAL,9,9,8
2024-09-29 22:30:00,0.155209,0.9998647168717386,0.0,0.0,SIDESHIFTUSDT,15min,48,0.003,0.003,STRONG_SELL,1,16,9
2024-09-29 22:30:00,0.135617,0.9865063431098693,11.4,1.5460338,FXUSDT,15min,48,0.003,0.003,STRONG_SELL,1,16,9
2024-09-29 22:30:00,0.0012115,1.0053941908713697,0.0,0.0,NANAUSDT,15min,48,0.003,0.003,BUY,12,4,10
2024-09-29 22:30:00,0.001117,0.9073923639317631,0.0,0.0,WLKNUSDT,15min,48,0.003,0.003,SELL,4,15,7
2024-09-29 22:30:00,0.108506,1.0150043965501108,0.0,0.0,ZIGUSDT,15min,48,0.003,0.003,SELL,2,16,8
2024-09-29 22:30:00,0.003694,1.0278241513633835,0.0,0.0,MYRIAUSDT,15min,48,0.003,0.003,BUY,11,6,9
2024-09-29 22:30:00,1.8701,0.9129564538176136,182.30044377,340.671480025922,ASRUSDT,15min,48,0.003,0.003,SELL,4,15,7
2024-09-29 22:30:00,0.4132,0.9852169766332854,0.0,0.0,AZEROUSDT,15min,48,0.003,0.003,NEUTRAL,8,10,8
2024-09-29 22:30:00,0.003166,0.9934107310950734,0.0,0.0,HIVPUSDT,15min,48,0.003,0.003,SELL,2,15,9
2024-09-29 22:30:00,1.0849,1.0030510355029587,0.0,0.0,SUPERUSDT,15min,48,0.003,0.003,SELL,3,13,10
2024-09-29 22:30:00,0.02924,0.9213801796124151,0.0,0.0,SILOUSDT,15min,48,0.003,0.003,SELL,3,13,10
2024-09-29 22:30:00,0.00706,1.0227437346081414,0.0,0.0,STMXUSDT,15min,48,0.003,0.003,BUY,13,5,8
2024-09-29 22:30:00,0.080779,1.0395464957660925,0.0,0.0,OXTUSDT,15min,48,0.003,0.003,STRONG_BUY,16,1,9
2024-09-29 22:30:00,0.012581,0.9672484047051593,0.0,0.0,O3USDT,15min,48,0.003,0.003,STRONG_SELL,1,16,9
2024-09-29 22:30:00,0.00049451,1.0058171463439434,5500.0,2.719805,BENDUSDT,15min,48,0.003,0.003,BUY,15,1,10
2024-09-29 22:30:00,0.012423,1.0586280357903701,0.0,0.0,FIGHTETHUSDT,15min,48,0.003,0.003,BUY,16,2,8
2024-09-29 22:30:00,29.7805,1.0429171773769919,0.0,0.0,EGLDUSDT,15min,48,0.002,0.002,BUY,12,4,10
2024-09-29 22:30:00,1499.79,0.9874055249782737,0.00115,1.7247585,PANDORAUSDT,15min,48,0.003,0.003,SELL,3,13,10
2024-09-29 22:30:00,0.012498,1.0199951032400225,0.0,0.0,JGNUSDT,15min,48,0.003,0.003,STRONG_SELL,1,16,9
2024-09-29 22:30:00,0.083383,1.0284928397863649,57.5,4.7945225,RDNTUSDT,15min,48,0.003,0.003,NEUTRAL,9,9,8
2024-09-29 22:30:00,1.8164,0.9918637033801119,1.13,2.052532,KUBUSDT,15min,48,0.003,0.003,STRONG_SELL,0,18,8
2024-09-29 22:30:00,2.9325,0.9841925090616188,0.0,0.0,SANTOSUSDT,15min,48,0.003,0.003,NEUTRAL,10,7,9
2024-09-29 22:30:00,0.189757,1.030671880940742,0.0,0.0,WANUSDT,15min,48,0.003,0.003,BUY,14,2,10
2024-09-29 22:30:00,0.019877,1.0130988786952089,0.0,0.0,XEMUSDT,15min,48,0.002,0.002,BUY,10,6,10
2024-09-29 22:30:00,1.25558e-05,1.4177572520635495,0.0,0.0,WOLFUSDT,15min,48,0.003,0.003,NEUTRAL,9,7,10
2024-09-29 22:30:00,0.00010083,1.0543762417651363,29850119.17099797,3009.920135396308,LUNCUSDT,15min,48,0.002,0.002,BUY,13,4,9
2024-09-29 22:30:00,0.073438,1.000844962930659,58.0,4.259404,BRICKUSDT,15min,48,0.003,0.003,BUY,12,4,10
2024-09-29 22:30:00,0.178843,1.0553077240809585,4273.62147595,764.3072856233258,ENJUSDT,15min,48,0.002,0.002,BUY,15,2,9
2024-09-29 22:30:00,1.0057,1.075960201134054,0.0,0.0,POPCATUSDT,15min,48,0.003,0.003,STRONG_BUY,16,0,10
2024-09-29 22:30:00,0.047226,1.039487585842578,0.0,0.0,ARPAUSDT,15min,48,0.003,0.003,BUY,13,4,9
2024-09-29 22:30:00,0.5411,1.008198248555991,0.0,0.0,HIFIUSDT,15min,48,0.003,0.003,NEUTRAL,9,9,8
2024-09-29 22:30:00,0.3579,1.0773630343166765,0.0,0.0,PORTALUSDT,15min,48,0.003,0.003,BUY,15,1,10
2024-09-29 22:30:00,1.9345,1.0044132917964694,0.57,1.102665,ELAUSDT,15min,48,0.003,0.003,SELL,1,15,10
2024-09-29 22:30:00,1.2954e-08,1.0062922395711957,0.0,0.0,VINUUSDT,15min,48,0.003,0.003,SELL,2,12,12
2024-09-29 22:30:00,1.9237,1.015627474790138,1.12,2.154544,TAIKOUSDT,15min,48,0.003,0.003,BUY,11,6,9
2024-09-29 22:30:00,1.2205,1.002958336757334,0.0,0.0,OMUSDT,15min,48,0.003,0.003,SELL,2,15,9
2024-09-29 22:30:00,0.047561,1.0116993895045843,59.5,2.8298795,WNCGUSDT,15min,48,0.003,0.003,STRONG_BUY,16,1,9
2024-09-29 22:30:00,19.188,1.0030843222332582,0.0555,1.064934,MPLUSDT,15min,48,0.003,0.003,NEUTRAL,9,7,10
2024-09-29 22:30:00,0.2567,1.0507572656569797,5.65,1.450355,BICOUSDT,15min,48,0.003,0.003,BUY,13,4,9
2024-09-29 22:30:00,0.00025248,1.0323424786359732,0.0,0.0,BORKUSDT,15min,48,0.003,0.003,NEUTRAL,9,7,10
2024-09-29 22:30:00,0.024526,1.0401187446988969,55.0,1.34893,GALAUSDT,15min,48,0.002,0.002,STRONG_BUY,16,1,9
2024-09-29 22:30:00,0.00047887,1.0068543554593044,0.0,0.0,BEPROUSDT,15min,48,0.003,0.003,BUY,15,2,9
2024-09-29 22:30:00,0.087904,0.976418185655415,0.0,0.0,ARDRUSDT,15min,48,0.003,0.003,STRONG_BUY,16,1,9
2024-09-29 22:30:00,1.131e-06,1.0423963133640552,0.0,0.0,BOBOUSDT,15min,48,0.003,0.003,NEUTRAL,7,9,10
2024-09-29 22:30:00,0.7787,1.0135363790186123,5.6,4.36072,ARGUSDT,15min,48,0.003,0.003,BUY,10,6,10
2024-09-29 22:30:00,0.056302,1.0949223080064565,0.0,0.0,BLDUSDT,15min,48,0.003,0.003,BUY,12,5,9
2024-09-29 22:30:00,0.158529,1.015554032325226,11.0,1.743819,ADXUSDT,15min,48,0.003,0.003,STRONG_BUY,16,1,9
2024-09-29 22:30:00,0.005781,0.9838325391422734,575.0,3.324075,JUICEUSDT,15min,48,0.003,0.003,SELL,2,14,10
2024-09-29 22:30:00,0.196884,1.0234864788995977,0.0,0.0,STEEMUSDT,15min,48,0.003,0.003,BUY,14,4,8
2024-09-29 22:30:00,0.000415,1.1690140845070425,5280.918207,2.191581055905,FIGHTUSDT,15min,48,0.003,0.003,BUY,14,2,10
2024-09-29 22:30:00,1.01157e-07,0.9994862117005405,11200000.0,1.1329584,XENUSDT,15min,48,0.003,0.003,BUY,14,2,10
2024-09-29 22:30:00,4.0188,1.011578735400725,0.53346864,2.143903770432,PIZZAUSDT,15min,48,0.003,0.003,SELL,2,15,9
2024-09-29 22:30:00,0.014279301312,1.0608862211630306,0.0,0.0,ATRUSDT,15min,48,0.003,0.003,BUY,16,4,6
2024-09-29 22:30:00,1.1827,1.0502619660776134,1.19,1.407413,ALICEUSDT,15min,48,0.003,0.003,BUY,12,5,9
2024-09-29 22:30:00,0.18243,1.1290941499764804,0.0,0.0,CETUSUSDT,15min,48,0.003,0.003,NEUTRAL,10,10,6
2024-09-29 22:30:00,4.779,1.0122640909957428,0.0,0.0,DOTUSDT,15min,48,0.002,0.002,NEUTRAL,10,9,7
